event_id,magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
358,0.023329,0.015203,0.004029,0.023329,54900.0,550.0,1.0152,noise
359,0.028453,0.019957,0.003906,0.028453,54900.0,550.0,1.0176,noise
360,0.025351,0.017724,0.004027,0.025351,54900.0,550.0,0.9817,noise
361,0.018192,0.010918,0.003936,0.018192,54900.0,550.0,1.0861,noise
362,0.021072,0.013072,0.004066,0.021072,54900.0,550.0,0.9666,noise
363,0.017307,0.009859,0.003995,0.017307,54900.0,550.0,1.0671,noise
364,0.018482,0.010856,0.004,0.018482,54900.0,550.0,1.0296,noise
365,0.017896,0.009845,0.004074,0.017896,54900.0,550.0,1.057,noise
366,0.019817,0.012253,0.004079,0.019817,54900.0,550.0,0.9448,noise
367,0.015649,0.008383,0.004069,0.015649,54900.0,550.0,0.9397,noise
368,0.020411,0.012921,0.004117,0.020411,54900.0,550.0,0.9535,noise
369,0.020812,0.013593,0.004105,0.020812,54900.0,550.0,0.9061,noise
370,0.026661,0.018444,0.004025,0.026661,54900.0,550.0,1.0001,noise
371,0.023051,0.016076,0.003899,0.023051,54900.0,550.0,0.955,noise
372,0.020931,0.01339,0.004076,0.020931,54900.0,550.0,1.0029,noise
373,0.027109,0.019736,0.004121,0.027109,54900.0,550.0,1.0005,noise
374,0.023578,0.015502,0.004311,0.023578,54900.0,550.0,1.0191,noise
375,0.015471,0.008045,0.004086,0.015471,54900.0,550.0,1.0447,noise
376,0.019885,0.012293,0.004071,0.019885,54900.0,550.0,0.9612,noise
377,0.027576,0.019832,0.004097,0.027576,54900.0,550.0,1.0053,noise
378,0.021682,0.014037,0.003917,0.021682,54900.0,550.0,1.0595,noise
379,0.026018,0.017984,0.004127,0.026018,54900.0,550.0,0.9805,noise
380,0.021482,0.013639,0.004177,0.021482,54900.0,550.0,0.9415,noise
381,0.017562,0.01075,0.004056,0.017562,54900.0,550.0,1.0646,noise
382,0.025361,0.017673,0.004007,0.025361,54900.0,550.0,0.9905,noise
383,0.016087,0.008973,0.00395,0.016087,54900.0,550.0,0.9559,noise
384,0.020568,0.013054,0.004005,0.020568,54900.0,550.0,1.0444,noise
385,0.023482,0.015391,0.004086,0.023482,54900.0,550.0,1.0232,noise
386,0.019624,0.012145,0.003922,0.019624,54900.0,550.0,1.0429,noise
387,0.020205,0.012555,0.003944,0.020205,54900.0,550.0,1.0139,noise
388,0.018128,0.010858,0.004176,0.018128,54900.0,550.0,1.0723,noise
389,0.021106,0.01305,0.004146,0.021106,54900.0,550.0,1.0418,noise
390,0.016534,0.008858,0.004027,0.016534,54900.0,550.0,0.8304,noise
391,0.022393,0.01498,0.003905,0.022393,54900.0,550.0,1.0225,noise
392,0.020608,0.013503,0.00396,0.020608,54900.0,550.0,1.0043,noise
393,0.018015,0.010429,0.004083,0.018015,54900.0,550.0,1.0393,noise
394,0.017108,0.009823,0.003978,0.017108,54900.0,550.0,1.0368,noise
395,0.022963,0.015492,0.004059,0.022963,54900.0,550.0,1.0351,noise
396,0.025949,0.018093,0.00406,0.025949,54900.0,550.0,0.9505,noise
397,0.022407,0.014556,0.004073,0.022407,54900.0,550.0,1.0889,noise
398,0.019272,0.011854,0.004077,0.019272,54900.0,550.0,1.0011,noise
399,0.023726,0.016034,0.004005,0.023726,54900.0,550.0,1.0216,noise
400,0.018244,0.010287,0.003971,0.018244,54900.0,550.0,1.0091,noise
401,0.017263,0.009677,0.004089,0.017263,54900.0,550.0,0.9938,noise
402,0.021101,0.013431,0.004104,0.021101,54900.0,550.0,1.0547,noise
403,0.023782,0.016145,0.003951,0.023782,54900.0,550.0,0.9869,noise
404,0.017729,0.009623,0.004165,0.017729,54900.0,550.0,0.9654,noise
405,0.023161,0.015431,0.004083,0.023161,54900.0,550.0,0.9723,noise
406,0.021574,0.013793,0.004071,0.021574,54900.0,550.0,0.9476,noise
407,0.01954,0.012028,0.004209,0.01954,54900.0,550.0,0.9552,noise
408,0.027259,0.01922,0.003836,0.027259,54900.0,550.0,0.9899,noise
409,0.021301,0.013007,0.004167,0.021301,54900.0,550.0,0.9436,noise
410,0.022374,0.014054,0.004033,0.022374,54900.0,550.0,0.972,noise
411,0.025091,0.016829,0.004063,0.025091,54900.0,550.0,1.0233,noise
412,0.020819,0.013299,0.004031,0.020819,54900.0,550.0,0.9761,noise
413,0.023755,0.01607,0.003994,0.023755,54900.0,550.0,1.0233,noise
414,0.020908,0.013159,0.004038,0.020908,54900.0,550.0,0.9613,noise
415,0.023182,0.015333,0.004175,0.023182,54900.0,550.0,1.0078,noise
416,0.02737,0.018949,0.004098,0.02737,54900.0,550.0,1.0203,noise
417,0.027086,0.019263,0.004104,0.027086,54900.0,550.0,1.0248,noise
418,0.01968,0.011459,0.004099,0.01968,54900.0,550.0,1.0361,noise
419,0.020626,0.012765,0.003972,0.020626,54900.0,550.0,0.9536,noise
420,0.018968,0.011126,0.00403,0.018968,54900.0,550.0,0.9133,noise
421,0.023955,0.016755,0.004036,0.023955,54900.0,550.0,1.0056,noise
422,0.016419,0.008852,0.004074,0.016419,54900.0,550.0,0.989,noise
423,0.01542,0.008386,0.004031,0.01542,54900.0,550.0,0.9605,noise
424,0.026333,0.018871,0.003972,0.026333,54900.0,550.0,0.956,noise
425,0.022718,0.015304,0.004073,0.022718,54900.0,550.0,0.9593,noise
426,0.027809,0.019945,0.004097,0.027809,54900.0,550.0,0.993,noise
427,0.02625,0.018856,0.0042,0.02625,54900.0,550.0,1.0229,noise
428,0.027823,0.019956,0.004047,0.027823,54900.0,550.0,1.0717,noise
429,0.015659,0.008483,0.004045,0.015659,54900.0,550.0,0.9436,noise
430,0.017052,0.009593,0.004113,0.017052,54900.0,550.0,0.9854,noise
431,0.02583,0.017823,0.004085,0.02583,54900.0,550.0,1.0001,noise
432,0.021517,0.013492,0.004218,0.021517,54900.0,550.0,0.9821,noise
433,0.025196,0.017462,0.004066,0.025196,54900.0,550.0,0.9892,noise
434,0.019602,0.011703,0.004179,0.019602,54900.0,550.0,1.0063,noise
435,0.021664,0.013873,0.004033,0.021664,54900.0,550.0,0.973,noise
436,0.019089,0.010964,0.003988,0.019089,54900.0,550.0,1.1029,noise
437,0.020103,0.012471,0.004121,0.020103,54900.0,550.0,0.9911,noise
438,0.0216,0.01375,0.004059,0.0216,54900.0,550.0,0.9529,noise
439,0.026613,0.019019,0.004087,0.026613,54900.0,550.0,0.9886,noise
440,0.016446,0.009362,0.004097,0.016446,54900.0,550.0,1.1108,noise
441,0.019095,0.01191,0.00403,0.019095,54900.0,550.0,0.923,noise
442,0.017396,0.009665,0.004074,0.017396,54900.0,550.0,0.9817,noise
443,0.020618,0.013088,0.004008,0.020618,54900.0,550.0,0.941,noise
444,0.016821,0.0091,0.004126,0.016821,54900.0,550.0,0.9405,noise
445,0.017298,0.010275,0.003988,0.017298,54900.0,550.0,1.0619,noise
446,0.025014,0.017609,0.004061,0.025014,54900.0,550.0,0.9819,noise
447,0.027254,0.018954,0.004099,0.027254,54900.0,550.0,0.9937,noise
448,0.020677,0.01332,0.004063,0.020677,54900.0,550.0,0.9829,noise
449,0.021948,0.014125,0.004046,0.021948,54900.0,550.0,0.9922,noise
450,0.020513,0.01299,0.003963,0.020513,54900.0,550.0,1.0383,noise
451,0.018033,0.0107,0.003959,0.018033,54900.0,550.0,0.9506,noise
452,0.023884,0.015876,0.004067,0.023884,54900.0,550.0,0.9873,noise
453,0.023326,0.015185,0.00407,0.023326,54900.0,550.0,0.9884,noise
454,0.016084,0.008338,0.004121,0.016084,54900.0,550.0,0.9109,noise
455,0.027013,0.018429,0.003999,0.027013,54900.0,550.0,1.0735,noise
456,0.020568,0.012293,0.004082,0.020568,54900.0,550.0,0.9571,noise
457,0.024234,0.016673,0.004119,0.024234,54900.0,550.0,1.0164,noise
458,0.019154,0.011407,0.003945,0.019154,54900.0,550.0,1.1209,noise
459,0.02256,0.014972,0.00418,0.02256,54900.0,550.0,0.9642,noise
460,0.019192,0.010856,0.004037,0.019192,54900.0,550.0,0.986,noise
461,0.016412,0.008767,0.003994,0.016412,54900.0,550.0,0.8201,noise
462,0.025191,0.017309,0.003893,0.025191,54900.0,550.0,1.0387,noise
463,0.027237,0.019441,0.004095,0.027237,54900.0,550.0,0.973,noise
464,0.025442,0.016859,0.00415,0.025442,54900.0,550.0,0.9628,noise
465,0.020663,0.012849,0.003981,0.020663,54900.0,550.0,0.9769,noise
466,0.024219,0.016473,0.004118,0.024219,54900.0,550.0,0.9701,noise
467,0.022697,0.014638,0.004081,0.022697,54900.0,550.0,0.9373,noise
468,0.017603,0.010274,0.004074,0.017603,54900.0,550.0,1.0559,noise
469,0.021053,0.012644,0.003895,0.021053,54900.0,550.0,1.0067,noise
470,0.02354,0.015876,0.00421,0.02354,54900.0,550.0,1.0284,noise
471,0.026997,0.019404,0.00416,0.026997,54900.0,550.0,1.0067,noise
472,0.027777,0.019407,0.004053,0.027777,54900.0,550.0,1.0043,noise
473,0.026878,0.019157,0.003932,0.026878,54900.0,550.0,1.0112,noise
474,0.02328,0.015509,0.004022,0.02328,54900.0,550.0,0.9603,noise
475,0.026697,0.018436,0.004015,0.026697,54900.0,550.0,0.9905,noise
476,0.016371,0.008919,0.004059,0.016371,54900.0,550.0,1.092,noise
477,0.017573,0.009874,0.00413,0.017573,54900.0,550.0,0.9607,noise
478,0.02033,0.012418,0.003955,0.02033,54900.0,550.0,0.9542,noise
479,0.020275,0.012344,0.004074,0.020275,54900.0,550.0,1.0504,noise
480,0.023206,0.01539,0.004043,0.023206,54900.0,550.0,0.9604,noise
481,0.016227,0.00874,0.003877,0.016227,54900.0,550.0,0.968,noise
482,0.026123,0.018708,0.004098,0.026123,54900.0,550.0,0.9762,noise
483,0.026823,0.018304,0.004059,0.026823,54900.0,550.0,1.0023,noise
484,0.015605,0.00876,0.00388,0.015605,54900.0,550.0,0.9817,noise
485,0.024851,0.01701,0.004038,0.024851,54900.0,550.0,0.9939,noise
486,0.020691,0.012872,0.004026,0.020691,54900.0,550.0,1.0232,noise
487,0.021804,0.014224,0.003942,0.021804,54900.0,550.0,1.0093,noise
488,0.019943,0.012877,0.004018,0.019943,54900.0,550.0,1.0206,noise
489,0.024371,0.016624,0.004032,0.024371,54900.0,550.0,0.9857,noise
490,0.018935,0.011117,0.004015,0.018935,54900.0,550.0,0.993,noise
491,0.015806,0.007991,0.003974,0.015806,54900.0,550.0,1.0334,noise
492,0.024841,0.017155,0.003939,0.024841,54900.0,550.0,1.0184,noise
493,0.023273,0.015819,0.004015,0.023273,54900.0,550.0,0.9972,noise
494,0.020783,0.013469,0.003962,0.020783,54900.0,550.0,0.9995,noise
495,0.028064,0.019905,0.00422,0.028064,54900.0,550.0,0.9425,noise
496,0.023208,0.015705,0.003948,0.023208,54900.0,550.0,1.0255,noise
497,0.018882,0.010921,0.003922,0.018882,54900.0,550.0,0.993,noise
498,0.026082,0.018272,0.004129,0.026082,54900.0,550.0,1.0616,noise
499,0.01939,0.012522,0.004109,0.01939,54900.0,550.0,0.9556,noise
500,0.021323,0.013669,0.003987,0.021323,54900.0,550.0,1.0305,noise
