magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
0.194422,0.056655,0.036983,0.194422,54900.0,550.0,1.7316,unknown
0.023182,0.015333,0.004175,0.023182,54900.0,550.0,1.0078,noise
1.394498,0.086011,0.260883,1.394498,54900.0,550.0,103.6391,earthquake
0.184037,0.058146,0.035585,0.184037,54900.0,550.0,1.2452,unknown
0.021395,0.013706,0.003903,0.021395,54900.0,550.0,1.0421,noise
0.020738,0.013064,0.004156,0.020738,54900.0,550.0,1.0059,noise
1.684284,0.105694,0.31726,1.684284,54900.0,550.0,80.3706,earthquake
0.150873,0.051593,0.031233,0.150873,54900.0,550.0,1.7057,unknown
1.471828,0.088623,0.268846,1.471828,54900.0,550.0,102.4966,earthquake
0.169281,0.057197,0.036251,0.169281,54900.0,550.0,2.1657,unknown
1.068303,0.07307,0.209772,1.068303,54900.0,550.0,72.6869,earthquake
0.162706,0.062375,0.031463,0.162706,54900.0,550.0,1.8291,unknown
1.108858,0.08537,0.214465,1.108858,54900.0,550.0,35.2845,earthquake
0.015864,0.008608,0.004033,0.015864,54900.0,550.0,0.9564,noise
1.31648,0.086406,0.253003,1.31648,54900.0,550.0,80.4516,earthquake
0.018192,0.010918,0.003936,0.018192,54900.0,550.0,1.0861,noise
1.517887,0.098746,0.287245,1.517887,54900.0,550.0,67.9056,earthquake
0.666811,0.056797,0.145031,0.666811,54900.0,550.0,43.741,earthquake
0.017675,0.010178,0.004115,0.017675,54900.0,550.0,1.1,noise
0.619381,0.051401,0.138053,0.619381,54900.0,550.0,57.1683,earthquake
0.015923,0.008526,0.004101,0.015923,54900.0,550.0,1.0819,noise
0.022506,0.015098,0.004018,0.022506,54900.0,550.0,0.9991,noise
0.725511,0.056767,0.14823,0.725511,54900.0,550.0,46.7539,earthquake
1.327117,0.090163,0.246636,1.327117,54900.0,550.0,50.8521,earthquake
0.161915,0.053117,0.031593,0.161915,54900.0,550.0,1.8451,unknown
0.137981,0.066635,0.023512,0.137981,54900.0,550.0,1.4438,unknown
0.729597,0.068444,0.149929,0.729597,54900.0,550.0,23.818,earthquake
0.019885,0.012293,0.004071,0.019885,54900.0,550.0,0.9612,noise
0.167813,0.068346,0.029958,0.167813,54900.0,550.0,1.8184,unknown
0.018329,0.010802,0.003903,0.018329,54900.0,550.0,1.0464,noise
1.391364,0.087392,0.25323,1.391364,54900.0,550.0,69.0915,earthquake
0.570743,0.058506,0.130582,0.570743,54900.0,550.0,26.2261,earthquake
0.015775,0.008058,0.004096,0.015775,54900.0,550.0,1.1165,noise
0.150504,0.050903,0.027262,0.150504,54900.0,550.0,1.608,unknown
0.115455,0.047684,0.0222,0.115455,54900.0,550.0,1.5092,unknown
0.135814,0.061638,0.024091,0.135814,54900.0,550.0,1.5309,unknown
0.151509,0.049077,0.029233,0.151509,54900.0,550.0,2.1615,unknown
0.019429,0.011552,0.003982,0.019429,54900.0,550.0,0.9706,noise
0.01571,0.008673,0.00411,0.01571,54900.0,550.0,0.9635,noise
0.024841,0.017155,0.003939,0.024841,54900.0,550.0,1.0184,noise
0.694547,0.059222,0.154659,0.694547,54900.0,550.0,47.114,earthquake
0.161906,0.05653,0.028744,0.161906,54900.0,550.0,1.6824,unknown
0.020608,0.013503,0.00396,0.020608,54900.0,550.0,1.0043,noise
0.023782,0.016145,0.003951,0.023782,54900.0,550.0,0.9869,noise
0.017014,0.009851,0.004041,0.017014,54900.0,550.0,1.0323,noise
0.027606,0.018938,0.004086,0.027606,54900.0,550.0,1.0091,noise
0.191798,0.058656,0.033292,0.191798,54900.0,550.0,1.544,unknown
0.028163,0.018757,0.004145,0.028163,54900.0,550.0,0.9667,noise
1.842207,0.115974,0.336965,1.842207,54900.0,550.0,66.8341,earthquake
0.189852,0.070588,0.037582,0.189852,54900.0,550.0,1.4216,unknown
0.650503,0.064791,0.140064,0.650503,54900.0,550.0,23.4118,earthquake
0.140551,0.04823,0.026658,0.140551,54900.0,550.0,1.4554,unknown
0.019529,0.011962,0.004076,0.019529,54900.0,550.0,1.0693,noise
0.015605,0.00876,0.00388,0.015605,54900.0,550.0,0.9817,noise
1.157947,0.074063,0.216101,1.157947,54900.0,550.0,81.8163,earthquake
0.123393,0.046536,0.022712,0.123393,54900.0,550.0,1.4083,unknown
0.180018,0.059404,0.03151,0.180018,54900.0,550.0,1.8802,unknown
1.245538,0.091388,0.238284,1.245538,54900.0,550.0,40.0492,earthquake
0.019095,0.01191,0.00403,0.019095,54900.0,550.0,0.923,noise
0.160266,0.056102,0.031825,0.160266,54900.0,550.0,1.5619,unknown
0.02354,0.015876,0.00421,0.02354,54900.0,550.0,1.0284,noise
0.968634,0.075823,0.192349,0.968634,54900.0,550.0,38.2141,earthquake
0.019801,0.01215,0.004187,0.019801,54900.0,550.0,1.0124,noise
0.173877,0.065304,0.029623,0.173877,54900.0,550.0,1.481,unknown
0.174553,0.048147,0.031818,0.174553,54900.0,550.0,1.4283,unknown
0.022141,0.014076,0.004085,0.022141,54900.0,550.0,0.9615,noise
0.137539,0.044536,0.025067,0.137539,54900.0,550.0,1.9318,unknown
0.017298,0.010275,0.003988,0.017298,54900.0,550.0,1.0619,noise
1.63634,0.110863,0.302275,1.63634,54900.0,550.0,47.1452,earthquake
1.712088,0.103021,0.313483,1.712088,54900.0,550.0,92.4227,earthquake
0.172163,0.073107,0.034709,0.172163,54900.0,550.0,1.4969,unknown
0.017896,0.009845,0.004074,0.017896,54900.0,550.0,1.057,noise
0.168888,0.063198,0.029244,0.168888,54900.0,550.0,1.3811,unknown
0.156346,0.057375,0.030623,0.156346,54900.0,550.0,2.0854,unknown
0.142311,0.046694,0.03039,0.142311,54900.0,550.0,2.3066,unknown
1.129258,0.081308,0.217132,1.129258,54900.0,550.0,45.6112,earthquake
0.170969,0.054576,0.032453,0.170969,54900.0,550.0,1.2677,unknown
1.19846,0.08317,0.230757,1.19846,54900.0,550.0,56.6329,earthquake
0.026916,0.018827,0.004003,0.026916,54900.0,550.0,0.9936,noise
0.017603,0.010274,0.004074,0.017603,54900.0,550.0,1.0559,noise
0.172164,0.063907,0.032519,0.172164,54900.0,550.0,1.5788,unknown
0.026123,0.018708,0.004098,0.026123,54900.0,550.0,0.9762,noise
0.026581,0.019399,0.004039,0.026581,54900.0,550.0,1.0317,noise
0.027259,0.01922,0.003836,0.027259,54900.0,550.0,0.9899,noise
0.01954,0.012357,0.004123,0.01954,54900.0,550.0,1.0197,noise
0.027646,0.019788,0.00399,0.027646,54900.0,550.0,0.9793,noise
0.169307,0.0527,0.033238,0.169307,54900.0,550.0,2.1146,unknown
0.6324,0.061516,0.13147,0.6324,54900.0,550.0,22.6514,earthquake
0.023598,0.015776,0.003967,0.023598,54900.0,550.0,0.9718,noise
0.024748,0.016469,0.004234,0.024748,54900.0,550.0,1.0598,noise
0.0228,0.015332,0.003964,0.0228,54900.0,550.0,0.9945,noise
1.773426,0.108301,0.33754,1.773426,54900.0,550.0,127.1648,earthquake
0.636447,0.063419,0.13322,0.636447,54900.0,550.0,21.8598,earthquake
1.111206,0.085302,0.214263,1.111206,54900.0,550.0,35.3324,earthquake
0.927483,0.068209,0.187686,0.927483,54900.0,550.0,59.9544,earthquake
1.272937,0.084097,0.244987,1.272937,54900.0,550.0,76.0831,earthquake
0.022407,0.014556,0.004073,0.022407,54900.0,550.0,1.0889,noise
0.026697,0.018436,0.004015,0.026697,54900.0,550.0,0.9905,noise
0.020592,0.013532,0.003913,0.020592,54900.0,550.0,1.0667,noise
0.02076,0.012787,0.004008,0.02076,54900.0,550.0,1.0291,noise
0.769754,0.064325,0.161131,0.769754,54900.0,550.0,37.8373,earthquake
0.016659,0.008983,0.004057,0.016659,54900.0,550.0,1.0477,noise
0.803677,0.067715,0.16882,0.803677,54900.0,550.0,36.4871,earthquake
0.129197,0.060539,0.022227,0.129197,54900.0,550.0,1.5599,unknown
1.298317,0.093689,0.245967,1.298317,54900.0,550.0,41.0127,earthquake
0.022447,0.015,0.004091,0.022447,54900.0,550.0,1.1008,noise
0.601505,0.058112,0.135907,0.601505,54900.0,550.0,30.3897,earthquake
0.018482,0.010856,0.004,0.018482,54900.0,550.0,1.0296,noise
0.153816,0.055463,0.028181,0.153816,54900.0,550.0,2.2217,unknown
1.630546,0.112952,0.31301,1.630546,54900.0,550.0,50.8269,earthquake
0.886854,0.070797,0.170857,0.886854,54900.0,550.0,31.8492,earthquake
0.863279,0.07338,0.180525,0.863279,54900.0,550.0,34.22,earthquake
0.018549,0.010661,0.003967,0.018549,54900.0,550.0,1.0006,noise
0.133901,0.057847,0.023645,0.133901,54900.0,550.0,1.7546,unknown
0.017053,0.009265,0.004085,0.017053,54900.0,550.0,0.9878,noise
0.915229,0.069954,0.188408,0.915229,54900.0,550.0,51.8049,earthquake
0.027823,0.019956,0.004047,0.027823,54900.0,550.0,1.0717,noise
0.723638,0.067818,0.148945,0.723638,54900.0,550.0,24.1465,earthquake
0.170313,0.07056,0.036164,0.170313,54900.0,550.0,1.8282,unknown
1.09579,0.076534,0.220866,1.09579,54900.0,550.0,77.05,earthquake
0.021323,0.013669,0.003987,0.021323,54900.0,550.0,1.0305,noise
0.800901,0.065838,0.158296,0.800901,54900.0,550.0,32.7002,earthquake
0.025769,0.017822,0.003976,0.025769,54900.0,550.0,1.0464,noise
0.01803,0.01035,0.004129,0.01803,54900.0,550.0,0.9435,noise
0.178573,0.066441,0.036499,0.178573,54900.0,550.0,1.6605,unknown
0.135435,0.048936,0.026873,0.135435,54900.0,550.0,2.0088,unknown
1.857314,0.108419,0.338091,1.857314,54900.0,550.0,119.564,earthquake
0.691359,0.065642,0.141458,0.691359,54900.0,550.0,23.1387,earthquake
0.018058,0.010508,0.004031,0.018058,54900.0,550.0,1.111,noise
0.740647,0.060137,0.153092,0.740647,54900.0,550.0,41.816,earthquake
1.726563,0.104793,0.319301,1.726563,54900.0,550.0,92.3905,earthquake
0.149797,0.06223,0.031029,0.149797,54900.0,550.0,1.5121,unknown
0.153549,0.053291,0.031336,0.153549,54900.0,550.0,1.8897,unknown
0.175892,0.061234,0.032544,0.175892,54900.0,550.0,2.0445,unknown
1.525793,0.100635,0.28635,1.525793,54900.0,550.0,58.7048,earthquake
0.146986,0.045541,0.030673,0.146986,54900.0,550.0,1.8773,unknown
0.158742,0.046253,0.028302,0.158742,54900.0,550.0,2.5069,unknown
0.142285,0.047826,0.027371,0.142285,54900.0,550.0,2.2594,unknown
0.1716,0.066742,0.037417,0.1716,54900.0,550.0,1.7924,unknown
0.020802,0.012782,0.004004,0.020802,54900.0,550.0,1.077,noise
0.1714,0.05501,0.033655,0.1714,54900.0,550.0,1.7385,unknown
0.182169,0.056444,0.034655,0.182169,54900.0,550.0,1.5872,unknown
1.718539,0.103793,0.300481,1.718539,54900.0,550.0,65.8968,earthquake
1.386185,0.090609,0.265533,1.386185,54900.0,550.0,77.3421,earthquake
0.203316,0.074059,0.037303,0.203316,54900.0,550.0,1.2807,unknown
1.823587,0.110734,0.332494,1.823587,54900.0,550.0,82.1626,earthquake
0.130282,0.048391,0.025839,0.130282,54900.0,550.0,1.795,unknown
0.151427,0.057484,0.03025,0.151427,54900.0,550.0,2.0341,unknown
0.025875,0.017485,0.003978,0.025875,54900.0,550.0,0.958,noise
0.186997,0.057312,0.038014,0.186997,54900.0,550.0,1.6902,unknown
0.145176,0.056592,0.030986,0.145176,54900.0,550.0,2.0184,unknown
0.022286,0.014945,0.004049,0.022286,54900.0,550.0,0.9822,noise
0.018033,0.0107,0.003959,0.018033,54900.0,550.0,0.9506,noise
0.850841,0.067532,0.174863,0.850841,54900.0,550.0,43.3191,earthquake
0.722693,0.058722,0.153534,0.722693,54900.0,550.0,46.9782,earthquake
0.163962,0.058327,0.033113,0.163962,54900.0,550.0,1.7271,unknown
0.028173,0.019157,0.004159,0.028173,54900.0,550.0,1.0627,noise
0.017132,0.010011,0.004105,0.017132,54900.0,550.0,1.0974,noise
0.19199,0.064315,0.036883,0.19199,54900.0,550.0,1.7762,unknown
1.657409,0.110945,0.322382,1.657409,54900.0,550.0,69.201,earthquake
0.188144,0.06472,0.037686,0.188144,54900.0,550.0,1.6946,unknown
1.527116,0.091727,0.278792,1.527116,54900.0,550.0,99.8712,earthquake
0.023626,0.016328,0.004032,0.023626,54900.0,550.0,1.0058,noise
1.525276,0.104191,0.283014,1.525276,54900.0,550.0,45.9184,earthquake
0.170327,0.058903,0.036432,0.170327,54900.0,550.0,1.9076,unknown
0.017299,0.00951,0.00406,0.017299,54900.0,550.0,0.9388,noise
0.190636,0.060751,0.032546,0.190636,54900.0,550.0,1.7189,unknown
0.170112,0.057191,0.032347,0.170112,54900.0,550.0,1.3027,unknown
0.628744,0.060524,0.134775,0.628744,54900.0,550.0,25.5885,earthquake
1.854581,0.11688,0.33155,1.854581,54900.0,550.0,54.7835,earthquake
0.62734,0.055891,0.135141,0.62734,54900.0,550.0,34.2994,earthquake
0.579806,0.059054,0.128105,0.579806,54900.0,550.0,23.9363,earthquake
1.108801,0.075495,0.200699,1.108801,54900.0,550.0,46.485,earthquake
0.020755,0.013439,0.004143,0.020755,54900.0,550.0,0.9691,noise
0.161042,0.055533,0.029796,0.161042,54900.0,550.0,1.4469,unknown
0.016419,0.008852,0.004074,0.016419,54900.0,550.0,0.989,noise
1.550255,0.09808,0.302396,1.550255,54900.0,550.0,111.0493,earthquake
0.152649,0.047658,0.028192,0.152649,54900.0,550.0,1.468,unknown
0.023542,0.01568,0.003982,0.023542,54900.0,550.0,1.0355,noise
0.024219,0.016473,0.004118,0.024219,54900.0,550.0,0.9701,noise
0.746898,0.068865,0.155747,0.746898,54900.0,550.0,26.3743,earthquake
0.188168,0.051285,0.03434,0.188168,54900.0,550.0,1.6938,unknown
0.561236,0.049648,0.12695,0.561236,54900.0,550.0,44.5351,earthquake
0.153304,0.062771,0.03041,0.153304,54900.0,550.0,1.3701,unknown
0.166914,0.058124,0.032868,0.166914,54900.0,550.0,1.7988,unknown
0.1774,0.067333,0.033951,0.1774,54900.0,550.0,1.4812,unknown
0.024808,0.01668,0.004195,0.024808,54900.0,550.0,0.9772,noise
0.017605,0.010142,0.004032,0.017605,54900.0,550.0,0.9009,noise
0.020387,0.013145,0.004051,0.020387,54900.0,550.0,1.0149,noise
0.112201,0.041641,0.019904,0.112201,54900.0,550.0,1.6034,unknown
0.0202,0.012962,0.004146,0.0202,54900.0,550.0,1.0998,noise
1.685329,0.103329,0.306058,1.685329,54900.0,550.0,76.2395,earthquake
0.018292,0.010801,0.00414,0.018292,54900.0,550.0,1.067,noise
0.965085,0.064948,0.184646,0.965085,54900.0,550.0,73.1838,earthquake
0.160583,0.054272,0.030491,0.160583,54900.0,550.0,1.5745,unknown
0.028064,0.019905,0.00422,0.028064,54900.0,550.0,0.9425,noise
0.016913,0.009604,0.003986,0.016913,54900.0,550.0,0.9921,noise
0.020568,0.013054,0.004005,0.020568,54900.0,550.0,1.0444,noise
1.247127,0.081342,0.238887,1.247127,54900.0,550.0,85.2716,earthquake
0.027254,0.018954,0.004099,0.027254,54900.0,550.0,0.9937,noise
0.020921,0.013638,0.003924,0.020921,54900.0,550.0,1.0243,noise
1.606965,0.102488,0.286277,1.606965,54900.0,550.0,52.3807,earthquake
0.205951,0.07749,0.039709,0.205951,54900.0,550.0,1.7104,unknown
0.160987,0.069721,0.028307,0.160987,54900.0,550.0,1.5498,unknown
0.027406,0.019554,0.004061,0.027406,54900.0,550.0,0.9957,noise
0.554893,0.049487,0.124748,0.554893,54900.0,550.0,41.5907,earthquake
1.308975,0.089089,0.240701,1.308975,54900.0,550.0,47.3274,earthquake
1.677212,0.112161,0.308732,1.677212,54900.0,550.0,47.9699,earthquake
0.668342,0.063418,0.143028,0.668342,54900.0,550.0,26.644,earthquake
1.795549,0.112084,0.318137,1.795549,54900.0,550.0,56.6555,earthquake
0.16104,0.056609,0.031689,0.16104,54900.0,550.0,2.2278,unknown
0.151823,0.057535,0.03224,0.151823,54900.0,550.0,1.8627,unknown
0.026101,0.018734,0.004183,0.026101,54900.0,550.0,0.9772,noise
1.547068,0.10009,0.28749,1.547068,54900.0,550.0,63.6248,earthquake
0.027796,0.020113,0.004087,0.027796,54900.0,550.0,0.9173,noise
0.168424,0.057636,0.031642,0.168424,54900.0,550.0,1.9959,unknown
0.027828,0.019863,0.004143,0.027828,54900.0,550.0,1.0315,noise
0.023955,0.016755,0.004036,0.023955,54900.0,550.0,1.0056,noise
0.182283,0.055629,0.034472,0.182283,54900.0,550.0,1.7363,unknown
0.170478,0.0654,0.034406,0.170478,54900.0,550.0,2.0276,unknown
0.13709,0.045932,0.027388,0.13709,54900.0,550.0,2.0434,unknown
1.346796,0.086799,0.253449,1.346796,54900.0,550.0,71.4962,earthquake
0.166948,0.052627,0.031927,0.166948,54900.0,550.0,2.193,unknown
0.015745,0.008045,0.004173,0.015745,54900.0,550.0,0.9114,noise
0.173631,0.053932,0.031847,0.173631,54900.0,550.0,1.4664,unknown
0.017396,0.009665,0.004074,0.017396,54900.0,550.0,0.9817,noise
1.930674,0.10992,0.342708,1.930674,54900.0,550.0,113.6338,earthquake
1.920233,0.117742,0.339498,1.920233,54900.0,550.0,60.2244,earthquake
0.162421,0.047623,0.027814,0.162421,54900.0,550.0,2.2304,unknown
0.799283,0.057524,0.161819,0.799283,54900.0,550.0,70.6712,earthquake
0.026823,0.018304,0.004059,0.026823,54900.0,550.0,1.0023,noise
0.024059,0.016088,0.004041,0.024059,54900.0,550.0,0.9614,noise
1.133199,0.081991,0.215449,1.133199,54900.0,550.0,42.7065,earthquake
1.556714,0.096976,0.274573,1.556714,54900.0,550.0,59.577,earthquake
0.020931,0.01339,0.004076,0.020931,54900.0,550.0,1.0029,noise
0.024733,0.017167,0.004094,0.024733,54900.0,550.0,1.0359,noise
0.015501,0.007999,0.00391,0.015501,54900.0,550.0,0.978,noise
0.138298,0.053655,0.025795,0.138298,54900.0,550.0,1.3653,unknown
1.233342,0.081268,0.234541,1.233342,54900.0,550.0,71.6441,earthquake
0.173384,0.06621,0.030965,0.173384,54900.0,550.0,1.568,unknown
1.304979,0.095703,0.263756,1.304979,54900.0,550.0,53.4155,earthquake
0.158016,0.043879,0.029942,0.158016,54900.0,550.0,1.7815,unknown
1.318095,0.093866,0.24888,1.318095,54900.0,550.0,42.659,earthquake
0.023161,0.015431,0.004083,0.023161,54900.0,550.0,0.9723,noise
0.021115,0.013925,0.004116,0.021115,54900.0,550.0,0.9258,noise
0.165934,0.059748,0.030839,0.165934,54900.0,550.0,1.7977,unknown
0.016444,0.00892,0.004061,0.016444,54900.0,550.0,1.0651,noise
0.926383,0.06914,0.184499,0.926383,54900.0,550.0,49.8948,earthquake
0.018228,0.010889,0.003921,0.018228,54900.0,550.0,1.0011,noise
1.715169,0.106786,0.328734,1.715169,54900.0,550.0,110.4414,earthquake
0.023726,0.016034,0.004005,0.023726,54900.0,550.0,1.0216,noise
0.020205,0.01228,0.004001,0.020205,54900.0,550.0,0.9902,noise
0.161818,0.066587,0.029029,0.161818,54900.0,550.0,1.6642,unknown
1.646128,0.110544,0.301571,1.646128,54900.0,550.0,46.1173,earthquake
0.146382,0.050459,0.029021,0.146382,54900.0,550.0,1.5487,unknown
1.760287,0.113273,0.326673,1.760287,54900.0,550.0,62.736,earthquake
1.431437,0.089838,0.266128,1.431437,54900.0,550.0,87.7786,earthquake
0.615734,0.058419,0.134033,0.615734,54900.0,550.0,28.5806,earthquake
0.716518,0.066381,0.152795,0.716518,54900.0,550.0,27.8953,earthquake
0.022393,0.01498,0.003905,0.022393,54900.0,550.0,1.0225,noise
1.055146,0.07303,0.208925,1.055146,54900.0,550.0,72.3036,earthquake
0.874663,0.071181,0.176756,0.874663,54900.0,550.0,35.3294,earthquake
0.023141,0.01577,0.00425,0.023141,54900.0,550.0,0.9692,noise
0.188009,0.075835,0.034915,0.188009,54900.0,550.0,1.4753,unknown
1.296506,0.087683,0.239771,1.296506,54900.0,550.0,52.4632,earthquake
0.021552,0.0142,0.004064,0.021552,54900.0,550.0,0.9815,noise
0.188181,0.064525,0.03715,0.188181,54900.0,550.0,1.2142,unknown
0.018441,0.010917,0.004039,0.018441,54900.0,550.0,0.9504,noise
0.627408,0.058113,0.134458,0.627408,54900.0,550.0,29.4276,earthquake
0.198726,0.055058,0.034805,0.198726,54900.0,550.0,1.5256,unknown
0.172322,0.064541,0.03396,0.172322,54900.0,550.0,1.4176,unknown
0.704578,0.059516,0.151872,0.704578,54900.0,550.0,41.8257,earthquake
1.512958,0.096693,0.26822,1.512958,54900.0,550.0,51.1492,earthquake
0.146295,0.060078,0.027218,0.146295,54900.0,550.0,1.4081,unknown
0.022651,0.015119,0.004052,0.022651,54900.0,550.0,0.9491,noise
1.282446,0.093361,0.240919,1.282446,54900.0,550.0,37.8323,earthquake
0.186568,0.055614,0.03525,0.186568,54900.0,550.0,1.7216,unknown
0.172435,0.061242,0.034522,0.172435,54900.0,550.0,1.6696,unknown
1.792,0.110187,0.337503,1.792,54900.0,550.0,100.3544,earthquake
0.185652,0.068219,0.038893,0.185652,54900.0,550.0,1.492,unknown
0.025361,0.017673,0.004007,0.025361,54900.0,550.0,0.9905,noise
0.025441,0.017697,0.003887,0.025441,54900.0,550.0,1.0188,noise
0.018879,0.010909,0.004087,0.018879,54900.0,550.0,0.9498,noise
0.015831,0.008352,0.003966,0.015831,54900.0,550.0,1.0833,noise
0.178443,0.05252,0.032285,0.178443,54900.0,550.0,1.3541,unknown
0.985775,0.070294,0.191556,0.985775,54900.0,550.0,55.3128,earthquake
0.172113,0.050277,0.032727,0.172113,54900.0,550.0,1.3063,unknown
0.189742,0.071963,0.038773,0.189742,54900.0,550.0,1.6502,unknown
1.152287,0.083705,0.217071,1.152287,54900.0,550.0,40.075,earthquake
0.130231,0.043999,0.024315,0.130231,54900.0,550.0,1.4256,unknown
0.015659,0.008483,0.004045,0.015659,54900.0,550.0,0.9436,noise
0.159022,0.0592,0.030668,0.159022,54900.0,550.0,1.7437,unknown
0.025549,0.017226,0.004104,0.025549,54900.0,550.0,1.0271,noise
0.808941,0.0697,0.169791,0.808941,54900.0,550.0,33.786,earthquake
0.176161,0.070401,0.031483,0.176161,54900.0,550.0,1.4516,unknown
0.175952,0.052792,0.033765,0.175952,54900.0,550.0,1.5545,unknown
0.170723,0.057502,0.032399,0.170723,54900.0,550.0,1.538,unknown
1.180428,0.081849,0.22448,1.180428,54900.0,550.0,53.2584,earthquake
0.773301,0.066521,0.162933,0.773301,54900.0,550.0,34.4076,earthquake
0.666242,0.06351,0.140586,0.666242,54900.0,550.0,25.1604,earthquake
0.191988,0.074272,0.036737,0.191988,54900.0,550.0,1.5104,unknown
0.141815,0.045277,0.028114,0.141815,54900.0,550.0,1.5572,unknown
0.81567,0.074601,0.173962,0.81567,54900.0,550.0,29.0155,earthquake
0.846743,0.069822,0.169311,0.846743,54900.0,550.0,33.433,earthquake
1.579594,0.106291,0.31522,1.579594,54900.0,550.0,81.6635,earthquake
0.163361,0.069362,0.02666,0.163361,54900.0,550.0,1.5156,unknown
0.019426,0.011954,0.004181,0.019426,54900.0,550.0,0.9631,noise
1.789497,0.108589,0.318324,1.789497,54900.0,550.0,67.3757,earthquake
0.017263,0.009677,0.004089,0.017263,54900.0,550.0,0.9938,noise
1.43146,0.096871,0.281725,1.43146,54900.0,550.0,67.7348,earthquake
1.044125,0.072428,0.202188,1.044125,54900.0,550.0,61.4278,earthquake
0.119112,0.043134,0.022733,0.119112,54900.0,550.0,1.639,unknown
0.02652,0.018076,0.00405,0.02652,54900.0,550.0,0.9398,noise
0.17551,0.064091,0.031353,0.17551,54900.0,550.0,1.9979,unknown
1.566554,0.109402,0.294848,1.566554,54900.0,550.0,45.3416,earthquake
0.157195,0.053445,0.031597,0.157195,54900.0,550.0,2.0954,unknown
0.018064,0.010345,0.004181,0.018064,54900.0,550.0,0.9487,noise
0.0225,0.013811,0.00403,0.0225,54900.0,550.0,0.9905,noise
1.699757,0.111824,0.308266,1.699757,54900.0,550.0,48.2371,earthquake
1.306962,0.089351,0.244456,1.306962,54900.0,550.0,50.1952,earthquake
0.180225,0.067824,0.029335,0.180225,54900.0,550.0,1.9731,unknown
0.972049,0.073201,0.192612,0.972049,54900.0,550.0,45.4869,earthquake
0.015444,0.008374,0.004026,0.015444,54900.0,550.0,1.0015,noise
0.188238,0.048503,0.032943,0.188238,54900.0,550.0,1.4365,unknown
1.540599,0.096687,0.290842,1.540599,54900.0,550.0,95.789,earthquake
1.181751,0.077106,0.228002,1.181751,54900.0,550.0,86.9516,earthquake
0.020629,0.013056,0.003899,0.020629,54900.0,550.0,0.9382,noise
0.018948,0.0118,0.004011,0.018948,54900.0,550.0,0.8974,noise
0.024771,0.017107,0.00423,0.024771,54900.0,550.0,0.9563,noise
0.776426,0.067194,0.164303,0.776426,54900.0,550.0,33.9648,earthquake
0.173555,0.0623,0.03274,0.173555,54900.0,550.0,1.9537,unknown
0.022322,0.014178,0.004065,0.022322,54900.0,550.0,1.022,noise
0.023716,0.016112,0.004114,0.023716,54900.0,550.0,1.0437,noise
0.16466,0.052064,0.033189,0.16466,54900.0,550.0,1.8653,unknown
0.204258,0.061995,0.038992,0.204258,54900.0,550.0,1.9019,unknown
0.021124,0.013466,0.004097,0.021124,54900.0,550.0,0.9918,noise
0.177421,0.055647,0.0357,0.177421,54900.0,550.0,1.7578,unknown
0.96397,0.078397,0.190213,0.96397,54900.0,550.0,32.0053,earthquake
0.893025,0.06756,0.186941,0.893025,54900.0,550.0,61.3083,earthquake
0.557933,0.048908,0.128996,0.557933,54900.0,550.0,53.0191,earthquake
0.15357,0.047874,0.03405,0.15357,54900.0,550.0,2.065,unknown
0.161811,0.047018,0.029807,0.161811,54900.0,550.0,2.0533,unknown
0.73706,0.064888,0.156916,0.73706,54900.0,550.0,33.794,earthquake
0.13529,0.058516,0.026604,0.13529,54900.0,550.0,1.3954,unknown
0.139472,0.052374,0.026963,0.139472,54900.0,550.0,1.3385,unknown
1.48543,0.098405,0.293976,1.48543,54900.0,550.0,86.8181,earthquake
1.808422,0.112625,0.323857,1.808422,54900.0,550.0,60.5478,earthquake
0.581706,0.056519,0.126176,0.581706,54900.0,550.0,26.3549,earthquake
0.020625,0.012036,0.003941,0.020625,54900.0,550.0,0.9752,noise
0.169087,0.053468,0.031601,0.169087,54900.0,550.0,1.5215,unknown
0.021427,0.014021,0.004095,0.021427,54900.0,550.0,0.9468,noise
0.160725,0.066997,0.030413,0.160725,54900.0,550.0,1.7133,unknown
0.173339,0.067053,0.032521,0.173339,54900.0,550.0,1.4786,unknown
0.026875,0.019275,0.003741,0.026875,54900.0,550.0,1.0217,noise
0.1859,0.061688,0.035865,0.1859,54900.0,550.0,1.4389,unknown
0.177414,0.050651,0.035264,0.177414,54900.0,550.0,1.9735,unknown
0.138948,0.042095,0.025058,0.138948,54900.0,550.0,1.5276,unknown
0.018015,0.010429,0.004083,0.018015,54900.0,550.0,1.0393,noise
0.018218,0.010677,0.004168,0.018218,54900.0,550.0,0.9834,noise
0.017865,0.010623,0.004079,0.017865,54900.0,550.0,1.0126,noise
1.061962,0.075026,0.203596,1.061962,54900.0,550.0,53.8475,earthquake
1.151123,0.083097,0.218753,1.151123,54900.0,550.0,43.0823,earthquake
0.17799,0.060623,0.034926,0.17799,54900.0,550.0,1.442,unknown
1.435474,0.094311,0.257465,1.435474,54900.0,550.0,48.6947,earthquake
0.025196,0.017462,0.004066,0.025196,54900.0,550.0,0.9892,noise
0.945469,0.075672,0.190392,0.945469,54900.0,550.0,37.8204,earthquake
0.779982,0.063795,0.162418,0.779982,54900.0,550.0,40.7466,earthquake
0.516457,0.049967,0.113836,0.516457,54900.0,550.0,28.5888,earthquake
