event_id,magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
349,0.139618,0.046367,0.029898,0.139618,54900.0,550.0,1.9316,unknown
350,0.17906,0.047856,0.032181,0.17906,54900.0,550.0,1.3665,unknown
351,0.154412,0.058024,0.030441,0.154412,54900.0,550.0,1.5496,unknown
352,0.151761,0.047191,0.029708,0.151761,54900.0,550.0,2.3511,unknown
353,0.192034,0.071901,0.034886,0.192034,54900.0,550.0,1.5093,unknown
354,0.127347,0.039061,0.023083,0.127347,54900.0,550.0,2.6577,unknown
355,0.164157,0.068328,0.034754,0.164157,54900.0,550.0,1.5259,unknown
356,0.132329,0.060251,0.023335,0.132329,54900.0,550.0,1.4601,unknown
357,0.178238,0.053426,0.034663,0.178238,54900.0,550.0,1.884,unknown
358,0.161818,0.066587,0.029029,0.161818,54900.0,550.0,1.6642,unknown
359,0.177489,0.069884,0.034423,0.177489,54900.0,550.0,1.5848,unknown
360,0.198726,0.055058,0.034805,0.198726,54900.0,550.0,1.5256,unknown
361,0.174081,0.072432,0.034762,0.174081,54900.0,550.0,1.6201,unknown
362,0.13218,0.05104,0.025972,0.13218,54900.0,550.0,1.9597,unknown
363,0.188677,0.056211,0.035366,0.188677,54900.0,550.0,1.823,unknown
364,0.147378,0.048447,0.029344,0.147378,54900.0,550.0,2.2883,unknown
365,0.194765,0.056486,0.036103,0.194765,54900.0,550.0,1.4697,unknown
366,0.154877,0.063878,0.030253,0.154877,54900.0,550.0,1.5646,unknown
367,0.142348,0.047675,0.028145,0.142348,54900.0,550.0,1.6919,unknown
368,0.127031,0.038473,0.021631,0.127031,54900.0,550.0,2.4509,unknown
369,0.181884,0.071215,0.034857,0.181884,54900.0,550.0,1.4478,unknown
370,0.152427,0.06096,0.029703,0.152427,54900.0,550.0,1.5843,unknown
371,0.15299,0.055902,0.02987,0.15299,54900.0,550.0,1.6813,unknown
372,0.159421,0.042679,0.025552,0.159421,54900.0,550.0,2.5093,unknown
373,0.144427,0.065386,0.022662,0.144427,54900.0,550.0,1.5082,unknown
374,0.139472,0.052374,0.026963,0.139472,54900.0,550.0,1.3385,unknown
375,0.17551,0.064091,0.031353,0.17551,54900.0,550.0,1.9979,unknown
376,0.160266,0.056102,0.031825,0.160266,54900.0,550.0,1.5619,unknown
377,0.153673,0.051394,0.03053,0.153673,54900.0,550.0,1.7493,unknown
378,0.175244,0.0483,0.03517,0.175244,54900.0,550.0,1.5827,unknown
379,0.197563,0.07299,0.040073,0.197563,54900.0,550.0,1.315,unknown
380,0.130231,0.043999,0.024315,0.130231,54900.0,550.0,1.4256,unknown
381,0.191351,0.058281,0.037994,0.191351,54900.0,550.0,1.8958,unknown
382,0.168795,0.061473,0.032612,0.168795,54900.0,550.0,1.4807,unknown
383,0.173339,0.067053,0.032521,0.173339,54900.0,550.0,1.4786,unknown
384,0.131528,0.051554,0.027042,0.131528,54900.0,550.0,1.6315,unknown
385,0.157505,0.045536,0.026358,0.157505,54900.0,550.0,2.255,unknown
386,0.19199,0.064315,0.036883,0.19199,54900.0,550.0,1.7762,unknown
387,0.14326,0.04804,0.026154,0.14326,54900.0,550.0,1.5009,unknown
388,0.165408,0.065391,0.032157,0.165408,54900.0,550.0,1.6558,unknown
389,0.159022,0.0592,0.030668,0.159022,54900.0,550.0,1.7437,unknown
390,0.123272,0.046516,0.025586,0.123272,54900.0,550.0,2.0604,unknown
391,0.135301,0.045119,0.026394,0.135301,54900.0,550.0,1.671,unknown
392,0.139306,0.045204,0.025403,0.139306,54900.0,550.0,2.1353,unknown
393,0.196499,0.067554,0.035312,0.196499,54900.0,550.0,1.5135,unknown
394,0.188459,0.059559,0.033678,0.188459,54900.0,550.0,1.4404,unknown
395,0.167307,0.065944,0.034312,0.167307,54900.0,550.0,1.7592,unknown
396,0.190103,0.07263,0.040705,0.190103,54900.0,550.0,1.773,unknown
397,0.142285,0.047826,0.027371,0.142285,54900.0,550.0,2.2594,unknown
398,0.165154,0.064413,0.032491,0.165154,54900.0,550.0,1.6043,unknown
399,0.16927,0.064721,0.031487,0.16927,54900.0,550.0,1.4498,unknown
400,0.172266,0.05054,0.0346,0.172266,54900.0,550.0,1.9592,unknown
401,0.175952,0.052792,0.033765,0.175952,54900.0,550.0,1.5545,unknown
402,0.172511,0.070059,0.029162,0.172511,54900.0,550.0,1.8072,unknown
403,0.190636,0.060751,0.032546,0.190636,54900.0,550.0,1.7189,unknown
404,0.124019,0.043601,0.022543,0.124019,54900.0,550.0,1.664,unknown
405,0.156828,0.057689,0.029818,0.156828,54900.0,550.0,1.8704,unknown
406,0.169864,0.06757,0.034252,0.169864,54900.0,550.0,1.7496,unknown
407,0.120335,0.038347,0.023231,0.120335,54900.0,550.0,1.7874,unknown
408,0.145341,0.04821,0.028307,0.145341,54900.0,550.0,2.3015,unknown
409,0.182459,0.063808,0.030816,0.182459,54900.0,550.0,2.0774,unknown
410,0.217158,0.078277,0.04201,0.217158,54900.0,550.0,1.7465,unknown
411,0.148844,0.055208,0.029716,0.148844,54900.0,550.0,1.3385,unknown
412,0.165996,0.060034,0.030465,0.165996,54900.0,550.0,1.5439,unknown
413,0.161229,0.049952,0.031586,0.161229,54900.0,550.0,1.5313,unknown
414,0.146413,0.057929,0.025528,0.146413,54900.0,550.0,1.6245,unknown
415,0.204258,0.061995,0.038992,0.204258,54900.0,550.0,1.9019,unknown
416,0.20292,0.066676,0.035039,0.20292,54900.0,550.0,1.3114,unknown
417,0.166085,0.04532,0.031945,0.166085,54900.0,550.0,1.5976,unknown
418,0.133901,0.057847,0.023645,0.133901,54900.0,550.0,1.7546,unknown
419,0.151427,0.057484,0.03025,0.151427,54900.0,550.0,2.0341,unknown
420,0.178443,0.05252,0.032285,0.178443,54900.0,550.0,1.3541,unknown
421,0.121793,0.050796,0.02288,0.121793,54900.0,550.0,1.7586,unknown
422,0.20082,0.077791,0.04154,0.20082,54900.0,550.0,1.8794,unknown
423,0.125708,0.051,0.024135,0.125708,54900.0,550.0,1.4593,unknown
424,0.151033,0.064432,0.027023,0.151033,54900.0,550.0,1.4042,unknown
425,0.191831,0.073231,0.035795,0.191831,54900.0,550.0,1.518,unknown
426,0.172506,0.053762,0.034376,0.172506,54900.0,550.0,1.6637,unknown
427,0.140785,0.059028,0.025948,0.140785,54900.0,550.0,1.8218,unknown
428,0.191988,0.074272,0.036737,0.191988,54900.0,550.0,1.5104,unknown
429,0.151897,0.063901,0.03236,0.151897,54900.0,550.0,1.5895,unknown
430,0.149005,0.048038,0.028639,0.149005,54900.0,550.0,1.7554,unknown
431,0.155738,0.046326,0.029008,0.155738,54900.0,550.0,1.7504,unknown
432,0.159885,0.055842,0.032587,0.159885,54900.0,550.0,1.5901,unknown
433,0.137981,0.066635,0.023512,0.137981,54900.0,550.0,1.4438,unknown
434,0.166273,0.050143,0.03348,0.166273,54900.0,550.0,1.7841,unknown
435,0.129197,0.060539,0.022227,0.129197,54900.0,550.0,1.5599,unknown
436,0.140815,0.048678,0.028304,0.140815,54900.0,550.0,1.8815,unknown
437,0.156346,0.057375,0.030623,0.156346,54900.0,550.0,2.0854,unknown
438,0.17522,0.054208,0.034084,0.17522,54900.0,550.0,1.4191,unknown
439,0.195087,0.062349,0.040425,0.195087,54900.0,550.0,1.6019,unknown
440,0.210982,0.071361,0.035124,0.210982,54900.0,550.0,1.1587,unknown
441,0.170723,0.057502,0.032399,0.170723,54900.0,550.0,1.538,unknown
442,0.165934,0.059748,0.030839,0.165934,54900.0,550.0,1.7977,unknown
443,0.178573,0.066441,0.036499,0.178573,54900.0,550.0,1.6605,unknown
444,0.135613,0.060248,0.026787,0.135613,54900.0,550.0,1.813,unknown
445,0.140315,0.048895,0.0253,0.140315,54900.0,550.0,1.7736,unknown
446,0.197905,0.065044,0.03595,0.197905,54900.0,550.0,1.3139,unknown
447,0.187771,0.076038,0.038636,0.187771,54900.0,550.0,1.6261,unknown
448,0.182283,0.055629,0.034472,0.182283,54900.0,550.0,1.7363,unknown
449,0.153816,0.055463,0.028181,0.153816,54900.0,550.0,2.2217,unknown
450,0.141815,0.045277,0.028114,0.141815,54900.0,550.0,1.5572,unknown
451,0.15794,0.051172,0.030685,0.15794,54900.0,550.0,1.472,unknown
452,0.159517,0.059852,0.029835,0.159517,54900.0,550.0,1.9926,unknown
453,0.172435,0.061242,0.034522,0.172435,54900.0,550.0,1.6696,unknown
454,0.17265,0.052121,0.034068,0.17265,54900.0,550.0,1.6823,unknown
455,0.188922,0.052092,0.034119,0.188922,54900.0,550.0,1.72,unknown
456,0.156077,0.068578,0.027246,0.156077,54900.0,550.0,1.8784,unknown
457,0.172209,0.050145,0.03464,0.172209,54900.0,550.0,1.7599,unknown
458,0.130392,0.043651,0.02328,0.130392,54900.0,550.0,1.4637,unknown
459,0.188428,0.06971,0.038221,0.188428,54900.0,550.0,1.6903,unknown
460,0.166599,0.069179,0.02874,0.166599,54900.0,550.0,1.5509,unknown
461,0.15793,0.046434,0.032592,0.15793,54900.0,550.0,1.8788,unknown
462,0.173877,0.065304,0.029623,0.173877,54900.0,550.0,1.481,unknown
463,0.185867,0.052877,0.034506,0.185867,54900.0,550.0,1.2984,unknown
464,0.154098,0.061507,0.027511,0.154098,54900.0,550.0,1.6091,unknown
465,0.198768,0.075207,0.038706,0.198768,54900.0,550.0,1.2757,unknown
466,0.151572,0.045935,0.032446,0.151572,54900.0,550.0,2.1524,unknown
467,0.161584,0.069161,0.025905,0.161584,54900.0,550.0,1.7222,unknown
468,0.185699,0.073459,0.0364,0.185699,54900.0,550.0,1.7453,unknown
469,0.1671,0.057559,0.031949,0.1671,54900.0,550.0,1.851,unknown
470,0.180836,0.053593,0.032065,0.180836,54900.0,550.0,1.4121,unknown
471,0.115642,0.050383,0.023412,0.115642,54900.0,550.0,1.6281,unknown
472,0.153304,0.062771,0.03041,0.153304,54900.0,550.0,1.3701,unknown
473,0.149173,0.047761,0.02811,0.149173,54900.0,550.0,2.4211,unknown
474,0.210457,0.070576,0.041068,0.210457,54900.0,550.0,1.379,unknown
475,0.180261,0.071758,0.033016,0.180261,54900.0,550.0,1.7704,unknown
476,0.138948,0.042095,0.025058,0.138948,54900.0,550.0,1.5276,unknown
477,0.156233,0.061378,0.033705,0.156233,54900.0,550.0,1.9646,unknown
478,0.171236,0.062819,0.032628,0.171236,54900.0,550.0,1.5714,unknown
479,0.188166,0.074357,0.037361,0.188166,54900.0,550.0,1.6675,unknown
480,0.20422,0.069667,0.038914,0.20422,54900.0,550.0,1.4595,unknown
481,0.177196,0.063162,0.036756,0.177196,54900.0,550.0,1.5825,unknown
482,0.182131,0.064716,0.037076,0.182131,54900.0,550.0,1.2915,unknown
483,0.171803,0.067077,0.031987,0.171803,54900.0,550.0,1.3505,unknown
484,0.160336,0.067652,0.027206,0.160336,54900.0,550.0,1.4656,unknown
485,0.158416,0.050373,0.031661,0.158416,54900.0,550.0,2.2039,unknown
486,0.170215,0.071159,0.03357,0.170215,54900.0,550.0,1.6302,unknown
487,0.187735,0.071907,0.035231,0.187735,54900.0,550.0,1.2735,unknown
488,0.132796,0.048078,0.025355,0.132796,54900.0,550.0,1.9952,unknown
489,0.171938,0.068174,0.029725,0.171938,54900.0,550.0,1.4053,unknown
490,0.167496,0.059876,0.031677,0.167496,54900.0,550.0,1.5482,unknown
491,0.193812,0.065214,0.039686,0.193812,54900.0,550.0,1.8573,unknown
492,0.186321,0.070999,0.034948,0.186321,54900.0,550.0,1.6607,unknown
493,0.199652,0.06296,0.038272,0.199652,54900.0,550.0,2.0222,unknown
494,0.143853,0.059392,0.028849,0.143853,54900.0,550.0,1.6947,unknown
495,0.168424,0.057636,0.031642,0.168424,54900.0,550.0,1.9959,unknown
496,0.184037,0.058146,0.035585,0.184037,54900.0,550.0,1.2452,unknown
497,0.182169,0.056444,0.034655,0.182169,54900.0,550.0,1.5872,unknown
498,0.170969,0.054576,0.032453,0.170969,54900.0,550.0,1.2677,unknown
499,0.156847,0.040426,0.027469,0.156847,54900.0,550.0,1.3769,unknown
500,0.136659,0.054531,0.026811,0.136659,54900.0,550.0,1.725,unknown
