event_id,magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
340,1.683102,0.107092,0.30737,1.683102,54900.0,550.0,61.2152,earthquake
341,1.224362,0.089495,0.23155,1.224362,54900.0,550.0,39.9042,earthquake
342,1.044653,0.077708,0.19308,1.044653,54900.0,550.0,34.9191,earthquake
343,1.217136,0.093187,0.243269,1.217136,54900.0,550.0,40.7577,earthquake
344,1.84342,0.116258,0.327645,1.84342,54900.0,550.0,53.04,earthquake
345,1.808422,0.112625,0.323857,1.808422,54900.0,550.0,60.5478,earthquake
346,1.190876,0.088645,0.230287,1.190876,54900.0,550.0,40.0436,earthquake
347,1.233342,0.081268,0.234541,1.233342,54900.0,550.0,71.6441,earthquake
348,0.581706,0.056519,0.126176,0.581706,54900.0,550.0,26.3549,earthquake
349,0.784326,0.063154,0.155997,0.784326,54900.0,550.0,36.4095,earthquake
350,1.536954,0.104082,0.286878,1.536954,54900.0,550.0,49.3675,earthquake
351,1.31648,0.086406,0.253003,1.31648,54900.0,550.0,80.4516,earthquake
352,1.804362,0.109177,0.339601,1.804362,54900.0,550.0,117.0874,earthquake
353,1.497983,0.100443,0.277664,1.497983,54900.0,550.0,51.3064,earthquake
354,1.672584,0.103634,0.30291,1.672584,54900.0,550.0,67.9954,earthquake
355,1.336623,0.086485,0.256415,1.336623,54900.0,550.0,87.4075,earthquake
356,1.507653,0.098123,0.289279,1.507653,54900.0,550.0,78.0368,earthquake
357,1.36312,0.093696,0.260903,1.36312,54900.0,550.0,55.4536,earthquake
358,1.801958,0.113288,0.335364,1.801958,54900.0,550.0,73.1724,earthquake
359,0.965321,0.071099,0.189818,0.965321,54900.0,550.0,50.2318,earthquake
360,1.743027,0.114097,0.320593,1.743027,54900.0,550.0,52.0436,earthquake
361,1.579594,0.106291,0.31522,1.579594,54900.0,550.0,81.6635,earthquake
362,1.300164,0.095449,0.249432,1.300164,54900.0,550.0,41.4908,earthquake
363,1.094685,0.077708,0.204048,1.094685,54900.0,550.0,43.8303,earthquake
364,1.298317,0.093689,0.245967,1.298317,54900.0,550.0,41.0127,earthquake
365,1.84853,0.112206,0.335409,1.84853,54900.0,550.0,75.9708,earthquake
366,0.577072,0.054915,0.127291,0.577072,54900.0,550.0,29.5202,earthquake
367,1.095727,0.074834,0.219332,1.095727,54900.0,550.0,85.3237,earthquake
368,0.750091,0.067576,0.153326,0.750091,54900.0,550.0,26.7876,earthquake
369,1.108801,0.075495,0.200699,1.108801,54900.0,550.0,46.485,earthquake
370,1.795549,0.112084,0.318137,1.795549,54900.0,550.0,56.6555,earthquake
371,1.328557,0.085358,0.25436,1.328557,54900.0,550.0,90.0982,earthquake
372,1.857314,0.108419,0.338091,1.857314,54900.0,550.0,119.564,earthquake
373,1.096262,0.079167,0.21216,1.096262,54900.0,550.0,47.65,earthquake
374,1.662113,0.105141,0.301764,1.662113,54900.0,550.0,61.2968,earthquake
375,0.627408,0.058113,0.134458,0.627408,54900.0,550.0,29.4276,earthquake
376,1.354509,0.090582,0.257364,1.354509,54900.0,550.0,63.2831,earthquake
377,1.698106,0.105677,0.317491,1.698106,54900.0,550.0,84.984,earthquake
378,1.092682,0.078248,0.224359,1.092682,54900.0,550.0,71.0903,earthquake
379,1.35043,0.089476,0.253402,1.35043,54900.0,550.0,62.6687,earthquake
380,0.587424,0.05934,0.126903,0.587424,54900.0,550.0,23.1697,earthquake
381,0.712492,0.056849,0.147667,0.712492,54900.0,550.0,45.1125,earthquake
382,1.208612,0.082779,0.223683,1.208612,54900.0,550.0,48.8694,earthquake
383,1.403214,0.095574,0.255851,1.403214,54900.0,550.0,45.2465,earthquake
384,1.680769,0.109964,0.31162,1.680769,54900.0,550.0,58.1274,earthquake
385,1.216161,0.080341,0.224898,1.216161,54900.0,550.0,58.2764,earthquake
386,0.945469,0.075672,0.190392,0.945469,54900.0,550.0,37.8204,earthquake
387,1.423169,0.096123,0.281464,1.423169,54900.0,550.0,74.2975,earthquake
388,1.111206,0.085302,0.214263,1.111206,54900.0,550.0,35.3324,earthquake
389,0.579806,0.059054,0.128105,0.579806,54900.0,550.0,23.9363,earthquake
390,0.601505,0.058112,0.135907,0.601505,54900.0,550.0,30.3897,earthquake
391,0.819208,0.070244,0.169186,0.819208,54900.0,550.0,31.963,earthquake
392,1.608079,0.109312,0.304051,1.608079,54900.0,550.0,53.4551,earthquake
393,0.479512,0.049015,0.110732,0.479512,54900.0,550.0,27.7956,earthquake
394,1.041599,0.073415,0.192312,1.041599,54900.0,550.0,43.7575,earthquake
395,0.928092,0.078213,0.18502,0.928092,54900.0,550.0,29.615,earthquake
396,0.615575,0.063228,0.135277,0.615575,54900.0,550.0,22.7522,earthquake
397,1.854581,0.11688,0.33155,1.854581,54900.0,550.0,54.7835,earthquake
398,1.178749,0.084894,0.227573,1.178749,54900.0,550.0,45.6424,earthquake
399,0.890683,0.073622,0.176534,0.890683,54900.0,550.0,31.1333,earthquake
400,1.092224,0.088128,0.222196,1.092224,54900.0,550.0,36.6114,earthquake
401,1.497105,0.093999,0.273674,1.497105,54900.0,550.0,73.0598,earthquake
402,0.850467,0.07314,0.175485,0.850467,54900.0,550.0,31.1375,earthquake
403,1.072211,0.083225,0.212244,1.072211,54900.0,550.0,37.2688,earthquake
404,1.180428,0.081849,0.22448,1.180428,54900.0,550.0,53.2584,earthquake
405,1.448357,0.104017,0.276664,1.448357,54900.0,550.0,42.0331,earthquake
406,1.370606,0.093613,0.254827,1.370606,54900.0,550.0,47.6018,earthquake
407,0.742569,0.06204,0.156,0.742569,54900.0,550.0,39.2051,earthquake
408,1.380997,0.088386,0.268302,1.380997,54900.0,550.0,104.5062,earthquake
409,1.068303,0.07307,0.209772,1.068303,54900.0,550.0,72.6869,earthquake
410,1.182208,0.088469,0.232092,1.182208,54900.0,550.0,41.1327,earthquake
411,1.649557,0.107993,0.311705,1.649557,54900.0,550.0,65.1256,earthquake
412,0.556263,0.057885,0.120126,0.556263,54900.0,550.0,21.3945,earthquake
413,0.767351,0.058335,0.157381,0.767351,54900.0,550.0,56.7667,earthquake
414,1.487816,0.104478,0.276611,1.487816,54900.0,550.0,42.0972,earthquake
415,1.792066,0.118575,0.338668,1.792066,54900.0,550.0,60.3956,earthquake
416,0.772126,0.065947,0.160151,0.772126,54900.0,550.0,33.1283,earthquake
417,1.767829,0.106809,0.333742,1.767829,54900.0,550.0,122.2205,earthquake
418,0.857548,0.066246,0.176148,0.857548,54900.0,550.0,50.0307,earthquake
419,1.320133,0.088658,0.248481,1.320133,54900.0,550.0,56.45,earthquake
420,1.718539,0.103793,0.300481,1.718539,54900.0,550.0,65.8968,earthquake
421,0.650503,0.064791,0.140064,0.650503,54900.0,550.0,23.4118,earthquake
422,1.63634,0.110863,0.302275,1.63634,54900.0,550.0,47.1452,earthquake
423,0.554893,0.049487,0.124748,0.554893,54900.0,550.0,41.5907,earthquake
424,0.775229,0.061498,0.153352,0.775229,54900.0,550.0,38.1405,earthquake
425,0.858609,0.073319,0.1771,0.858609,54900.0,550.0,32.0861,earthquake
426,1.43146,0.096871,0.281725,1.43146,54900.0,550.0,67.7348,earthquake
427,1.181751,0.077106,0.228002,1.181751,54900.0,550.0,86.9516,earthquake
428,1.392187,0.089922,0.263814,1.392187,54900.0,550.0,79.1332,earthquake
429,0.613193,0.053063,0.133311,0.613193,54900.0,550.0,40.8095,earthquake
430,1.646316,0.106872,0.289962,1.646316,54900.0,550.0,46.3445,earthquake
431,1.471828,0.088623,0.268846,1.471828,54900.0,550.0,102.4966,earthquake
432,0.666811,0.056797,0.145031,0.666811,54900.0,550.0,43.741,earthquake
433,0.813384,0.064504,0.166586,0.813384,54900.0,550.0,42.9019,earthquake
434,0.81567,0.074601,0.173962,0.81567,54900.0,550.0,29.0155,earthquake
435,1.431437,0.089838,0.266128,1.431437,54900.0,550.0,87.7786,earthquake
436,1.879946,0.114744,0.335871,1.879946,54900.0,550.0,69.2791,earthquake
437,1.512203,0.092968,0.276233,1.512203,54900.0,550.0,82.9419,earthquake
438,0.955212,0.077807,0.184076,0.955212,54900.0,550.0,29.6362,earthquake
439,1.448144,0.104585,0.278817,1.448144,54900.0,550.0,43.2929,earthquake
440,0.98429,0.079572,0.198443,0.98429,54900.0,550.0,35.7882,earthquake
441,0.488168,0.056254,0.115742,0.488168,54900.0,550.0,21.1405,earthquake
442,1.627043,0.106332,0.306486,1.627043,54900.0,550.0,66.7994,earthquake
443,1.183078,0.077891,0.222642,1.183078,54900.0,550.0,68.4098,earthquake
444,1.575597,0.103008,0.29405,1.575597,54900.0,550.0,59.7669,earthquake
445,1.522375,0.100617,0.278641,1.522375,54900.0,550.0,49.7632,earthquake
446,0.736031,0.061955,0.157628,0.736031,54900.0,550.0,41.0639,earthquake
447,0.921776,0.073373,0.191411,0.921776,54900.0,550.0,44.3265,earthquake
448,0.704578,0.059516,0.151872,0.704578,54900.0,550.0,41.8257,earthquake
449,0.927483,0.068209,0.187686,0.927483,54900.0,550.0,59.9544,earthquake
450,0.838415,0.061183,0.168066,0.838415,54900.0,550.0,60.687,earthquake
451,1.636438,0.10388,0.305847,1.636438,54900.0,550.0,73.3453,earthquake
452,0.638603,0.058544,0.128784,0.638603,54900.0,550.0,24.8688,earthquake
453,1.046009,0.078867,0.206858,1.046009,54900.0,550.0,43.6305,earthquake
454,1.129258,0.081308,0.217132,1.129258,54900.0,550.0,45.6112,earthquake
455,1.586949,0.110917,0.299822,1.586949,54900.0,550.0,46.1659,earthquake
456,1.556714,0.096976,0.274573,1.556714,54900.0,550.0,59.577,earthquake
457,0.63853,0.058951,0.138673,0.63853,54900.0,550.0,31.1664,earthquake
458,1.823587,0.110734,0.332494,1.823587,54900.0,550.0,82.1626,earthquake
459,1.101778,0.079175,0.217316,1.101778,54900.0,550.0,53.4463,earthquake
460,1.714771,0.105825,0.307036,1.714771,54900.0,550.0,63.8932,earthquake
461,1.10879,0.083558,0.228482,1.10879,54900.0,550.0,53.1185,earthquake
462,1.657409,0.110945,0.322382,1.657409,54900.0,550.0,69.201,earthquake
463,1.693439,0.110026,0.314876,1.693439,54900.0,550.0,57.8988,earthquake
464,1.538225,0.10765,0.288607,1.538225,54900.0,550.0,43.0337,earthquake
465,1.227907,0.084011,0.237752,1.227907,54900.0,550.0,61.2038,earthquake
466,0.51022,0.050328,0.114015,0.51022,54900.0,550.0,28.0133,earthquake
467,0.909756,0.067218,0.185256,0.909756,54900.0,550.0,60.8028,earthquake
468,1.842207,0.115974,0.336965,1.842207,54900.0,550.0,66.8341,earthquake
469,0.516457,0.049967,0.113836,0.516457,54900.0,550.0,28.5888,earthquake
470,1.290716,0.092898,0.241486,1.290716,54900.0,550.0,38.9788,earthquake
471,0.694547,0.059222,0.154659,0.694547,54900.0,550.0,47.114,earthquake
472,0.690061,0.058694,0.146429,0.690061,54900.0,550.0,38.3107,earthquake
473,1.513344,0.098552,0.28858,1.513344,54900.0,550.0,69.9065,earthquake
474,1.421169,0.102093,0.274408,1.421169,54900.0,550.0,43.4407,earthquake
475,1.456315,0.097746,0.278056,1.456315,54900.0,550.0,63.0404,earthquake
476,1.930674,0.10992,0.342708,1.930674,54900.0,550.0,113.6338,earthquake
477,0.863279,0.07338,0.180525,0.863279,54900.0,550.0,34.22,earthquake
478,0.850841,0.067532,0.174863,0.850841,54900.0,550.0,43.3191,earthquake
479,1.465635,0.097451,0.28639,1.465635,54900.0,550.0,76.9282,earthquake
480,1.550255,0.09808,0.302396,1.550255,54900.0,550.0,111.0493,earthquake
481,1.792,0.110187,0.337503,1.792,54900.0,550.0,100.3544,earthquake
482,1.45168,0.097451,0.272359,1.45168,54900.0,550.0,56.338,earthquake
483,1.399861,0.099636,0.270667,1.399861,54900.0,550.0,48.2418,earthquake
484,1.232116,0.079555,0.235384,1.232116,54900.0,550.0,86.025,earthquake
485,1.101409,0.086575,0.220048,1.101409,54900.0,550.0,36.834,earthquake
486,0.9992,0.077267,0.204443,0.9992,54900.0,550.0,44.8229,earthquake
487,1.652539,0.102652,0.312097,1.652539,54900.0,550.0,96.8706,earthquake
488,1.745868,0.108929,0.331747,1.745868,54900.0,550.0,92.4309,earthquake
489,0.983049,0.073938,0.192258,0.983049,54900.0,550.0,41.6639,earthquake
490,0.941933,0.076206,0.188286,0.941933,54900.0,550.0,34.6684,earthquake
491,1.51581,0.105496,0.287341,1.51581,54900.0,550.0,46.3467,earthquake
492,0.906439,0.070469,0.196201,0.906439,54900.0,550.0,64.9854,earthquake
493,1.07586,0.082338,0.201668,1.07586,54900.0,550.0,32.6227,earthquake
494,0.968634,0.075823,0.192349,0.968634,54900.0,550.0,38.2141,earthquake
495,0.774254,0.069156,0.160967,0.774254,54900.0,550.0,28.8212,earthquake
496,1.547068,0.10009,0.28749,1.547068,54900.0,550.0,63.6248,earthquake
497,0.814348,0.059211,0.166462,0.814348,54900.0,550.0,70.4722,earthquake
498,1.780534,0.110862,0.337739,1.780534,54900.0,550.0,94.5663,earthquake
499,1.566554,0.109402,0.294848,1.566554,54900.0,550.0,45.3416,earthquake
500,1.810832,0.113285,0.330066,1.810832,54900.0,550.0,67.4597,earthquake
